usernameTweet,ID,text,url,nbr_retweet,nbr_favorite,nbr_reply,datetime,has_media,medias,is_reply,is_retweet,user_id
BsrSagor,1754783744,"hello i`m professional VECTOR CARTOON, and CHILDREN BOOK ILLUSTRATION expert please check out gig and ORDER now  ",/BsrSagor/status/1157561200617709568,0,0,0,2019-08-03 00:57:51,false,false,false,false,1066893312
BsrSagor,-145309696,"hello i`m professional VECTOR CARTOON, and CHILDREN BOOK ILLUSTRATION expert please check out gig and ORDER now  ",/BsrSagor/status/1157561482185457664,0,0,0,2019-08-03 00:58:58,false,false,false,false,1066893312
BsrSagor,236412928,"hello i`m professional VECTOR CARTOON, and CHILDREN BOOK ILLUSTRATION expert please check out gig and ORDER now  ",/BsrSagor/status/1157561791804825600,0,1,0,2019-08-03 01:00:12,false,false,false,false,1066893312
BsrSagor,1087856640,"hello i`m professional VECTOR CARTOON, and CHILDREN BOOK ILLUSTRATION expert please check out gig and ORDER now  ",/BsrSagor/status/1157562170613391360,0,0,0,2019-08-03 01:01:42,false,false,false,false,1066893312
BsrSagor,1826074626,"hello i`m professional VECTOR CARTOON, and CHILDREN BOOK ILLUSTRATION expert please check out gig and ORDER now  ",/BsrSagor/status/1157562467704352770,0,0,0,2019-08-03 01:02:53,false,false,false,false,1066893312
BsrSagor,-250130432,"hello i`m professional VECTOR CARTOON, and CHILDREN BOOK ILLUSTRATION expert please check out gig and ORDER now  ",/BsrSagor/status/1157562792045662208,0,0,0,2019-08-03 01:04:10,false,false,false,false,1066893312
nhasive,1540673537,"Government recorded 3,405 more people infected with #dengue  in the first two days of August amid the worst outbreak of #mosquito -borne viral #disease . Data from Directorate General of Health Services shows as 1,687 people infected with dengue across #Bangladesh  last 2 days.  pic.twitter.com/VyLXijbEKe",/nhasive/status/1157568020811665409,3,7,1,2019-08-03 01:24:57,false,false,false,false,53717936
unbnewsroom,316137472,"Govt totally failed to tackle #dengue : GM Quader
#Bangladesh    https:// unb.com.bd/category/Polit ics/govt-totally-failed-to-tackle-dengue-gm-quader/25136   …",/unbnewsroom/status/1157575535779897344,0,1,0,2019-08-03 01:54:49,true,https://t.co/1ltAbbHi0g,false,false,-988421570
BioX_Malaysia,-116080640,# Dengue  @ArafatA75714671  Bio-X bio-pesticide products water based kills larvae & adult Aedes mosquitoes. Safe indoors & outdoors. Need contact for  Bangladesh  market. Active ingredient  Etofenprox classified as table 5 by Whopes. DM 4 more information.  ,/BioX_Malaysia/status/1157577966299168768,1,0,0,2019-08-03 02:04:28,false,false,false,false,-1229984048
AsadCho41157957,-1974026240,# dhaka  #Dengue   ,/AsadCho41157957/status/1157585905835753472,0,0,0,2019-08-03 02:36:01,false,false,false,false,-1617637375
dailystarnews,-1852510208,"# BNP  is doing politics with the ongoing #dengue  outbreak across the country, alleges Obaidul Quader #Bangladesh  
 https://www. thedailystar.net/politics/dengu e-fever-in-bangladesh-bnp-doing-politics-1781158   …",/dailystarnews/status/1157590252464173056,0,6,0,2019-08-03 02:53:17,true,https://t.co/h2poZcOdGk,false,false,77696645
bd_rupam,248803328,"Yeh Aaina Song Cover by Rupam. Amazing Voice, Watch full video on Youtube,
 https:// youtu.be/SKSYaRGZsy4   

#Daydream100M  #Bangladesh  #Dengue  #WordPress  Japan #DigitalMarketing  Lukaku",/bd_rupam/status/1157593072064032768,0,0,0,2019-08-03 03:04:30,true,https://t.co/0DZeW612eM,false,false,-1537945600
dailystarnews,1767137281,"LGRD cancels the weekly and govt holidays of the officials of the two city corporations of #Dhaka  for proper management of mosquito control activities #Bangladesh  #Dengue  
 https://www. thedailystar.net/city/dengue-fe ver-prevention-holiday-dncc-dscc-officials-cancelled-1781167   …",/dailystarnews/status/1157597806636326913,1,15,0,2019-08-03 03:23:18,true,https://t.co/4ZIGnJlqz2,false,false,77696645
abidul__islam,2119438336,"Citizens of #Bangladesh  losed their democratic rights many times ago. Today, they can't even go against poor govt. officers dealing #Dengue .",/abidul__islam/status/1157604936634339328,0,0,2,2019-08-03 03:51:38,false,false,false,false,1031025565
Rabbimia8,1838501888,,/Rabbimia8/status/1157609927105400832,1,1,0,2019-08-03 04:11:28,true,https://t.co/7WuJQDeDOK,false,false,-446560559
jashimsharwar,1196752896,3.26 kg Gold came out during the canal digging of Dhaka  ,/jashimsharwar/status/1157620251565031424,0,1,0,2019-08-03 04:52:30,true,https://t.co/N9LsGn8BMV,false,false,-489308160
AkandaJahid,93761536,"# DengueOutbreak : 1,649 more new people were hospitalised in last 24 hours in #Bangladesh   ",/AkandaJahid/status/1157629553361203200,0,0,0,2019-08-03 05:29:27,true,https://t.co/aFd93KXI40,false,false,-1953198969
Saif67907014,1880363009,"So people are constantly catching #fever  and #dengue  here in #Bangladesh  .
Guess soon it’s my turn lol ",/Saif67907014/status/1157638733492916225,0,0,0,2019-08-03 06:05:56,false,false,false,false,-1491812352
unbnewsroom,-405508096,# Dengue  tests: 2 private hospitals fined in #Dhaka    ,/unbnewsroom/status/1157640432014094336,0,0,0,2019-08-03 06:12:41,true,false,false,false,-988421570
IstiaqueDoza,563523584,"What an absolute disaster!

#Dengue  #outbreak : 1,649 #hospitalised  in 24 hours
  https:// buff.ly/336grk6    from @dailystarnews 

#dengue  #treatment  #people  #death  #health  #mosquito  #child  #fever  #denguefever  #patient  #vaccine  #deaths pic.twitter.com/0XGe4k6wA3",/IstiaqueDoza/status/1157641021393645568,0,1,0,2019-08-03 06:15:02,false,false,false,false,379133997
Farzanta,-783015935,"The authorities need to -
1. Work round the year to tackle this, not just during a particular season
2. Have better coordination among various #GOB  departments
3. Raise public awareness
4. Conduct regular cleanliness drives #DengueOutbreak  #Dengue 
#Bangladesh  #DNCC  #DSCC https:// twitter.com/dailystarnews/ status/1157627891338711041   …",/Farzanta/status/1157646517605244929,0,0,0,2019-08-03 06:36:52,false,false,false,false,37365965
indusdotnews,-132857855,"The death toll from a dengue outbreak in #Bangladesh  has risen to forty-four in less than a month. A Health Department report says the #mosquito -borne disease has #infected  over twenty-one thousand people this year.

Watch Indus Live:  http:// youtu.be/lwTaJPgdsUk   pic.twitter.com/HgjHTYRAJ7",/indusdotnews/status/1157657371637760001,2,5,0,2019-08-03 07:20:00,false,false,false,false,1838604288
MosrurZunaid,1456738304,The government has updated the number of deaths from #dengue  so far this year to 18 as hundreds of patients continued to be hospitalized with the number of new cases rising outside the capital. #Bangladesh   pic.twitter.com/TJtkbg9nNn,/MosrurZunaid/status/1157659039674667008,1,5,0,2019-08-03 07:26:37,false,false,false,false,152358912
DhakaTribune,-854278143,# Dengue  tests: 2 private hospitals fined in  Dhaka   ,/DhakaTribune/status/1157665179166883841,0,5,0,2019-08-03 07:51:01,true,https://t.co/lTbjJpNEba,false,false,756796452
raquibrony,-1030463487,"# Dengue  cases still surging across #Bangladesh  as more new people were hospitalised. To tackle the huge pressures and demand, #RedCrescent  volunteers are supporting 5 Government Medical College Hospitals and Holy Family Medical College in #Dhaka . 
  Jahid pic.twitter.com/sfn1Hkry5i",/raquibrony/status/1157665402328997889,2,17,0,2019-08-03 07:51:54,false,false,false,false,280083025
MdHabib87683358,1926549506,"Two #Dengue  patients per hour in #Dhaka  , adjacent hospitals

 http:// m.theindependentbd.com/printversion/d etails/206091?fbclid=IwAR2DX8F77EqQ8VyTzril51FoDU9hwa4_IdSntNDLL7xZjU7zLfiuiKK5Eac   …",/MdHabib87683358/status/1157665766063263746,0,0,0,2019-08-03 07:53:21,true,https://t.co/w63f8kCh7N,false,false,1393844224
needyfoundation,584323072,@ needyfoundation  has adopted emergency mosquito distribution program for needy to prevent #Dengue  fever caused by dengue #mosquito  bites due to the death of many patients and the number of patients is increasing day by day in entire #Bangladesh .  In this case we need your help.,/needyfoundation/status/1157667340974034944,0,1,0,2019-08-03 07:59:37,false,false,false,false,103599951
Independent24tv,970223616,,/Independent24tv/status/1157668887548162048,0,20,1,2019-08-03 08:05:45,true,https://t.co/VXuRIREI4H,false,false,320616577
MdBodrulAlam19,1163194370,"# Bangladesh  #NoMoreDream100M  #China  #Dengue 
#Coutinho https://www. fiverr.com/alam1012/do-yo utube-music-video-promotion-professionally   …",/MdBodrulAlam19/status/1157672766096601090,0,0,0,2019-08-03 08:21:10,true,https://t.co/b9DehNzJjy,false,false,223657984
MdBodrulAlam19,-485203968,"# Bangladesh  #NoMoreDream100M  #China  #Dengue 
#Coutinho https://www. fiverr.com/alam1012/do-vi ral-organic-spotipy-music-promotion   …",/MdBodrulAlam19/status/1157672837462646784,0,0,0,2019-08-03 08:21:27,true,https://t.co/Twa9iI3aOr,false,false,223657984
pennewstweet,1339351041,"Dengue epidemic looms large over  Bangladesh 
#Dengue  #epidemic  #Bangladesh  #EidUlAzha  #mosquito  #disease  #Dhaka  #RashideMahbub  #health  #healthcare https:// bit.ly/2LXdv47  ",/pennewstweet/status/1157673500712165377,0,0,0,2019-08-03 08:24:05,true,https://t.co/kwX5yT14Bs,false,false,1192583169
bodyguard_india,265609225,"Stopping your children to go outside and play? Don’t worry, Bodyguard’s anti-mosquito spray is here to protect them.
.
.
.
.
.
#mosquito  #malaria  #health  #dengue  #mosquitobites  #disease  #natural  #summer  #defeatmalaria  #endmalaria  #africa  #unitednations  #campaign  #monsoon pic.twitter.com/9iCcz6UTzO",/bodyguard_india/status/1157673649962278921,0,1,0,2019-08-03 08:24:41,false,false,false,false,-762036224
weatherindia,1930907651,"# ICYMI  | Over 1,000 people in #Bangladesh , majority of them children, have been diagnosed with #dengue ; more than 50 districts affected.
 https:// wxch.nl/2GEDsBb  ",/weatherindia/status/1157674987362406403,3,5,0,2019-08-03 08:30:00,true,https://t.co/yp0HuKEUuX,false,false,-979902464
sabbir_338,-879255552,"Emergency #Blood  Needed

Patient name: Md Jakir
patient problem:  Dengue  

 Blood  group: o+
Hospital Name:  Dhaka  Medical College Hospital

Mobile nmbr: 01521101223
                      01521105332",/sabbir_338/status/1157699302657073152,0,0,0,2019-08-03 10:06:37,false,false,false,false,-1209205721
FarhanaShirin5,798285824,"# Dengue 
#DengueOutBreak 
#Bangladesh 
21,235 people have been diagnosed with dengue this year, including 3,464 outside Dhaka, according to the Director General of Health Services (DGHS).
In the 24 hours until Friday 8:00am, 1,687 new dengue cases have been reported.
@dailystarnews",/FarhanaShirin5/status/1157700489745588224,3,9,0,2019-08-03 10:11:20,false,false,false,false,-23613437
FarhanaShirin5,-1563111424,"# Dengue 
#DesertOfDeath 
#DengueOutbreak 
According to sources in hospitals, at least 50 people died of dengue this year till yesterday. 
One of out junior of Department of Pharmacy from Daffodil international university has died today at 5:30am.
 very sad news for us
#PharmaFamily",/FarhanaShirin5/status/1157701771579412480,1,3,0,2019-08-03 10:16:26,false,false,false,false,-23613437
FMKoh,949477376,"# Dengue  fever outbreak: 1,649 hospitalised in 24 hours @dailystarnews   ",/FMKoh/status/1157712283876974592,0,0,0,2019-08-03 10:58:12,true,https://t.co/Zyry0ZTztH,false,false,35536674
KhanYusuf98,119005185,"Ryan was admitted to Square Hospital in the capital #Dhaka  on July 5 after suffering from #Dengue  fever. When his physical condition deteriorated,he was given blood and kept on life support.Then Ryan died on Friday afternoon.
#DengueOutBreak 
#Bangladesh   https:// bangla.dhakatribune.com/bangladesh/201 9/08/03/13530/%E0%A6%A1%E0%A7%87%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%81%E0%A6%A4%E0%A7%87-%E0%A6%B8%E0%A7%8D%E0%A6%95%E0%A7%81%E0%A6%B2%E0%A6%9B%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%B0-%E0%A6%B0%E0%A6%BE%E0%A7%8D%E0%A6%87%E0%A7%9F%E0%A6%BE%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%AE%E0%A7%83%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A7%81   …",/KhanYusuf98/status/1157718781332021249,0,0,0,2019-08-03 11:24:01,true,https://t.co/PLsOLzc3oU,false,false,-1965678592
KhanYusuf98,790016008,"Two people including a child have died of #Dengue  fever in Madaripur & Barguna.
Meanwhile,our illegitimate Hypocrite Prime minister #SheikhHasina  is in london avoiding this #DengueOutBreak .
#StepDownHasina 
#Bangladesh 
@peterfahren  @RensjeTeerink  @AJEnglish https://www. thedailystar.net/country/death- in-dengue-fever-in-bangladesh-madaripur-faridpur-1781185   …",/KhanYusuf98/status/1157719984593874952,2,3,0,2019-08-03 11:28:48,true,https://t.co/i1t0A4kosX,false,false,-1965678592
KhanYusuf98,-1852391423,"# DengueOutBreak :Two pregnant women have died of #Dengue  fever during treatment at Bangabandhu Sheikh Mujib Medical University (BSMMU) in  Dhaka .Hypocrite PM #SheikhHasina  must come from the London.
#StepDownHasina . https://www. thedailystar.net/city/news/2-pr egnant-women-die-dengue-bsmmu-1780840   …",/KhanYusuf98/status/1157721236081917953,0,2,0,2019-08-03 11:33:46,true,https://t.co/ynRX0ABjAY,false,false,-1965678592
KhanYusuf98,1003982848,"# NagorikOikya ,one of the partners of Jatiya #Oikyafront ,today blamed the #SheikhHasina  led #AwamiLeague  government for its negligence in preventing #Dengue  fever,#rape  incidents and reducing sufferings of #flood  affected people.
#DengueOutBreak 
#Bangladesh   https://www. thedailystar.net/politics/news/ nagorik-oikya-blames-govt-dengue-outbreak-1780753   …",/KhanYusuf98/status/1157722085046849536,1,2,0,2019-08-03 11:37:09,true,https://t.co/cpc9kUm1xp,false,false,-1965678592
BanitaDebnath,1637154817,"# Dengue  cases still surging across #Bangladesh  as more new people were hospitalised. To tackle the huge pressures and demand, #RedCrescent  volunteers are supporting 5 Government Medical College Hospitals and Holy Family Medical College in #Dhaka . pic.twitter.com/rPYIHsSVuO",/BanitaDebnath/status/1157723142241976321,0,1,0,2019-08-03 11:41:21,false,false,false,false,1838473217
airnewsalerts,-430678016,# Bangladesh  Govt seeks opinion of the #Kolkata  Municipal Corporation for tackling of #dengue .,/airnewsalerts/status/1157741776037240832,5,58,0,2019-08-03 12:55:23,false,false,false,false,1056850669
WeForNews,580132864,# Bangladesh  Govt seeks opinion of the #Kolkata  Municipal Corporation for tackling of #dengue .,/WeForNews/status/1157744448517709824,0,2,0,2019-08-03 13:06:01,false,false,false,false,-1126717433
mkbablu,815054848,"# Bangladesh ’s worst-ever #viralfever  #dengue  infection outbreak is still rising, with 1,649 new infections hospitalized over the last 24 hours, the #government  said Saturday. ",/mkbablu/status/1157744586191585280,2,1,0,2019-08-03 13:06:33,true,https://t.co/C47ppi5wvM,false,false,554566254
Dateando_,-757624831,# LoMásLeído . Brote de #Dengue  cobra más vidas en #Bangladesh .  ,/Dateando_/status/1157756524627988481,0,0,0,2019-08-03 13:54:00,true,https://t.co/GUxaw53dUX,false,false,-313008128
bactiman63,1830268928,Bangladesh  #dengue   ,/bactiman63/status/1157782056501489664,0,0,0,2019-08-03 15:35:27,true,https://t.co/PO3FixScs6,false,false,45478814
Himel4ever,626438147,"Urgently needed 'B positive'  blood  for a  dengue  pt...admitted to square hospital  dhaka 
(For cbmbians...pt is WAFI VAI of 17 batch. ..)..
Platelet count is 27k....
If anyone here in my frndlist can help plz contact with me or  Sifat Ahmad...num:01813369600",/Himel4ever/status/1157851053947269123,0,1,0,2019-08-03 20:09:37,false,false,false,false,148734937
SyedLip,-699072507,"Oh my Lord, save the South Asia from weapons and high mortality or great pestilence. 
#Kashmir 
#India 
#Bangladesh 
#Dengue",/SyedLip/status/1157856992561528837,0,0,0,2019-08-03 20:33:13,false,false,false,false,924250112
Ming_tfk27,1859395584,"Dengue  #epidemic  in #Bangladesh  this summer with over 18,000 cases & dozens of deaths. Hospitals can’t cope. Mosquito repellent that normally costs 220 BDT being sold for 520 BDT. Markets will regulate themselves, yeah right. Salty. Nah. Angry.",/Ming_tfk27/status/1157875171421593600,0,1,1,2019-08-03 21:45:27,false,false,false,false,-1198006272
rashmirodrigs,-1105932283,The topics this time were... i. #physicalactivity  ii. #balanceddiet  iii. #Health  and #personalhygiene  iii. Prevention of #dengue  iv. #firstaid  v. #Educating  the #girlchild,/rashmirodrigs/status/1157875881420836869,0,2,0,2019-08-03 21:48:17,false,false,false,false,-1101594622
BsrSagor,-1957240832,"hello i`m professional VECTOR CARTOON, and CHILDREN BOOK ILLUSTRATION expert please check out gig and ORDER now  ",/BsrSagor/status/1157878053822980096,0,0,0,2019-08-03 21:56:55,false,false,false,false,1066893312
BsrSagor,1062723584,"hello i`m professional VECTOR CARTOON, and CHILDREN BOOK ILLUSTRATION expert please check out gig and ORDER now  ",/BsrSagor/status/1157878421915164672,0,0,0,2019-08-03 21:58:22,false,false,false,false,1066893312
BsrSagor,-560484352,"hello i`m professional VECTOR CARTOON, and CHILDREN BOOK ILLUSTRATION expert please check out gig and ORDER now  ",/BsrSagor/status/1157879193386070016,0,0,0,2019-08-03 22:01:26,false,false,false,false,1066893312
BsrSagor,618110977,"hello i`m professional VECTOR CARTOON, and CHILDREN BOOK ILLUSTRATION expert please check out gig and ORDER now  ",/BsrSagor/status/1157879482327474177,0,0,0,2019-08-03 22:02:35,false,false,false,false,1066893312
BsrSagor,1310167040,"hello i`m professional VECTOR CARTOON, and CHILDREN BOOK ILLUSTRATION expert please check out gig and ORDER now  ",/BsrSagor/status/1157880140149526528,0,0,0,2019-08-03 22:05:12,false,false,false,false,1066893312
BsrSagor,-321417215,"hello i`m professional VECTOR CARTOON, and CHILDREN BOOK ILLUSTRATION expert please check out gig and ORDER now  ",/BsrSagor/status/1157880520770031617,0,0,0,2019-08-03 22:06:43,false,false,false,false,1066893312
BsrSagor,1700241410,"hello i`m professional VECTOR CARTOON, and CHILDREN BOOK ILLUSTRATION expert please check out gig and ORDER now  ",/BsrSagor/status/1157880836324302850,0,0,0,2019-08-03 22:07:58,false,false,false,false,1066893312
pennewstweet,-279646208,"Dengue epidemic looms large over  Bangladesh 
#Bangladesh  #bangladeshi  #Dengue  #epidemic  #Dhaka  #EidUlAzha   #viraldisease  #KabirulBashar  #JahangirnagarUniversity  #AbulKalamAzad  #SheikhHasina  #MamataBanerjee https:// bit.ly/2GJuoLm  ",/pennewstweet/status/1157887371284639744,0,0,0,2019-08-03 22:33:56,true,https://t.co/aSEpWILs1k,false,false,1192583169
pennewstweet,-1311477760,"Bangladesh  govt failed to tackle dengue, says GM Quader
#GMQuader  #Bangladesh  #bangladeshi  #Dengue  #epidemic  #Dhaka  #EidUlAzha   #viraldisease  #KabirulBashar  #JahangirnagarUniversity  #AbulKalamAzad  #SheikhHasina  #MamataBanerjee  #Jatiyaparty https:// bit.ly/2YojFkm  ",/pennewstweet/status/1157890690262528000,0,0,0,2019-08-03 22:47:07,true,https://t.co/t8Jdlr1fun,false,false,1192583169
AchalaNavaratne,488026112,"As #Bangladesh  moves to get #Dengue  situation under control,  Bangladesh  #RedCrescent  @BDRCS1  and its #volunteers  are mobilized for supporting hospitals and awareness across #Dhaka  schools and public with support from @IFRCAsiaPacific  and partners. ",/AchalaNavaratne/status/1157905071612538880,4,15,0,2019-08-03 23:44:16,false,false,false,false,585735119
kawserreza,-1940475903,"Urgent  Blood  need for CHILD  Dengue  Patient
 MIRPUR  AL HELAL HOSPITAL
 BLOOD  - B(+)
CONTACT NUMBER - 01701731255",/kawserreza/status/1157908492272971777,0,0,0,2019-08-03 23:57:52,false,false,false,false,190648875
dailystarnews,517238785,"The wife of a senior police official dies of #dengue  fever at a hospital in #Dhaka  #Bangladesh   
 https://www. thedailystar.net/city/dengue-fe ver-death-in-dhaka-top-police-official-aig-wife-dies-1781629   …",/dailystarnews/status/1157923303777923073,0,13,0,2019-08-04 00:56:43,true,https://t.co/N9EFiPXDJm,false,false,77696645
ShuvoAlHossain,1364627460,Our 'allegedly' elected representatives are showing their competency in ruling the constituency ! If the authority (people) do not take any initiative to sack them they will be treated as 'Aedes' larvae #Bangladesh  #DengueOutBreak  #DNCC  #DSCC  #Dhaka ,/ShuvoAlHossain/status/1157949658544640004,0,0,0,2019-08-04 02:41:26,true,https://t.co/gfRaab0RSN,false,false,-1883680545
onlinedealsuae7,374845440,Click:  ,/onlinedealsuae7/status/1157957912482000896,0,0,0,2019-08-04 03:14:14,false,false,false,false,-581562367
muhitreza,1490337793,"Date: Aug 04, 2019
From: Samakal
Translate: @Google  

#Dengue  
#Bangladesh 

Do the easiest math.....

@WHO  @antonioguterres  @pewglobal  @DENGUEFEVER  @sajeebwazed  @UNWatch  @MAarafat71  @shykhseraj  @zapalak  @rushanaraali  @MdShahriarAlam  @dw_bengali  @bbcbangla  @UNGeneva  @ICRC pic.twitter.com/9srXOYijUK",/muhitreza/status/1157979573117566977,0,0,0,2019-08-04 04:40:19,false,false,false,false,-168956403
banglatribune,768921602,As many as 697 people have been diagnosed with #dengue  and three deaths were reported from the 10 districts of #Khulna  division.  ,/banglatribune/status/1157988235345186818,0,1,0,2019-08-04 05:14:44,true,https://t.co/53MFVkd3pj,false,false,-1784610927
kanbarHB,-1281978367,Thoughts out to everyone in #Bangladesh  affected by #Dengue  - today I learned one of our staff had been infected by thankfully lots of our people have donated blood and with support of doctors he is getting better - in the words of one colleague ‘he was back on WhatsApp!’.,/kanbarHB/status/1157995581983330305,1,9,1,2019-08-04 05:43:55,false,false,false,false,-2085392151
IndiaInvisible,1498910720,"Avoid mosquito bites by using mosquito nets at night. There are specific ways to secure them on your bed, which we describe in the episode. 

#mosquitoes  #mosquitobite  #malaria  #dengue  #chikangunya  #sick  #sickinindia 

More India tips in this episode-  http:// ow.ly/SnZn50v7yW6   pic.twitter.com/Y9RROzuEmp",/IndiaInvisible/status/1157999982810730496,0,0,0,2019-08-04 06:01:25,false,false,false,false,1406451713
KrutikaKuppalli,177520640,Interesting that both #Honduras  and #Bangladesh  are having the worst #Dengue  outbreaks in their countries history.  ,/KrutikaKuppalli/status/1158006664458452992,1,0,0,2019-08-04 06:27:58,false,false,false,false,5529600
BengalNewz,584376322,"# Bangladesh  Red Crescent Society (@BDRCS1 ) has opened hotline for safe blood and blood platelets (01811458537, 02- 9139940). It has also started distributing leaflets among homebound people ahead of #EidulAzha  as part of its drive to raise public awareness to control #Dengue .",/BengalNewz/status/1158011256185348098,3,12,0,2019-08-04 06:46:12,false,false,false,false,45316689
CaribeWellness,1796710400,"""Severe dengue affects most Asian and Latin American countries and has become a leading cause of hospitalisation and death among children and adults in these regions,""

 Bangladesh  #dengue  outbreak is 'worst ever'  https://www. independent.co.uk/news/world/asi a/bangladesh-dengue-outbreak-latest-infection-death-dhaka-a9028056.html   …",/CaribeWellness/status/1158013555205185536,0,0,0,2019-08-04 06:55:21,true,https://t.co/cxhr0rzsAY,false,false,-1160618081
MubtasimFuad48,-158023680,"Wards of a #Dhaka  hospital (Shaheed Suhrawardy Medical College Hospital) cram with #dengue  patients as the number of people affected by the mosquito-borne disease in #Bangladesh  keeps rising with every passing hour
Photos: Nazmul Islam, The Independent @independentbd pic.twitter.com/SxMutvb1g7",/MubtasimFuad48/status/1158016877555138560,0,1,0,2019-08-04 07:08:33,false,false,false,false,471368650
ChinaPlusNews,-1907073024,"# Dengue  cases in #Bangladesh  has surged to around 25,000 nationwide with 18 deaths so far this year, the Directorate General of Health Services (DGHS) said on Sunday.  ",/ChinaPlusNews/status/1158016944525565952,7,15,1,2019-08-04 07:08:49,true,false,false,false,33400255
Bikash_C_Paul,-753639424,"Stay safe and stay clean for fighting against #dengue .
#Bangladesh",/Bikash_C_Paul/status/1158019522659377152,0,0,0,2019-08-04 07:19:03,false,false,false,false,390045526
albd1971,1989464070,Facing #Dengue : The government has cancelled the Eid vacation and weekly holidays of the officials of  Dhaka  north and south city corporations until further notice  ,/albd1971/status/1158028295725699078,26,119,4,2019-08-04 07:53:55,true,false,false,false,-2004957368
Ashtala,-1953054719,Facing #Dengue : The government has cancelled the Eid vacation and weekly holidays of the officials of  Dhaka  north and south city corporations until further notice  ,/Ashtala/status/1158028450696970241,0,0,0,2019-08-04 07:54:32,true,https://t.co/tLoJ7wHc8z,false,false,55657169
albd1971,1632944128,# Bangladesh  Awami League on Saturday formed a central monitoring cell comprising of physicians to implement effective steps to control #dengue  and ensure optimum medical treatment to those affected by the mosquito-borne disease  ,/albd1971/status/1158028518707478528,23,96,0,2019-08-04 07:54:48,true,false,false,false,-2004957368
Ashtala,1020694528,# Bangladesh  Awami League on Saturday formed a central monitoring cell comprising of physicians to implement effective steps to control #dengue  and ensure optimum medical treatment to those affected by the mosquito-borne disease  ,/Ashtala/status/1158029694916268032,0,0,0,2019-08-04 07:59:29,true,https://t.co/p5hEpLar6K,false,false,55657169
banglanewspaer,1146359808,"A student of Eden Women College died of dengue fever at a hospital in  Dhaka  this afternoon. The deceased was identified as Fatema Akater Shanta, 20, a second-year student of accounting department.

#eden_college_student  #dengue   pic.twitter.com/MwRdJn8t0j",/banglanewspaer/status/1158039801099980800,0,0,0,2019-08-04 08:39:38,false,false,false,false,432265254
Israfil24271473,-1952997376,Facing #Dengue : The government has cancelled the Eid vacation and weekly holidays of the officials of  Dhaka  north and south city corporations until further notice,/Israfil24271473/status/1158056093106544640,0,1,0,2019-08-04 09:44:22,false,false,false,false,676827137
KhanYusuf98,232001536,"Raiyan 11,lost the battle against #Dengue  at a city hospital on Friday.After burying him at a Tejgaon graveyard,his father went straight back to the hospital later that night to attend to his daughter,who is suffering from the same disease.
#DengueOutBreak   https://www. thedailystar.net/frontpage/news /son-buried-fight-daughter-1781596   …",/KhanYusuf98/status/1158060046661455872,0,4,0,2019-08-04 10:00:05,true,https://t.co/qPlafP4yHm,false,false,-1965678592
SinanAlHarith,-2116726784,"This #Dengue  epidemic is out of control. The authorities, especially the two mayors of #Dhaka , have done a miserable job at this. We need to start thinking long term.  ",/SinanAlHarith/status/1158068423793922048,0,0,1,2019-08-04 10:33:22,false,false,false,false,1568402569
KhanYusuf98,-1340862464,"Coming down hard on the #AwamiLeague  government over the #DengueOutBreak  across the country,#BangladeshNationalistParty  Secretary General #MirzaFakhrul  today said that the country has been made worse than the land of Hirak Raja.
#Dengue 
#StepDownHasina https://www. thedailystar.net/politics/news/ country-turns-the-land-hirak-raja-fakhrul-1781710   …",/KhanYusuf98/status/1158069584210956288,0,0,0,2019-08-04 10:37:59,true,https://t.co/BCfnoJiaOq,false,false,-1965678592
AZIZ__AMIRUL,358068227,Both these species of Aedes mosquitoes shown here are currently responsible for dengue illness across Bangladesh & other Asian countries #Bangladesh  #SouthAsia  #Dengvaxia  #Mosquitoes  #mosquito  #mosquitomeeting  #dhaka pic.twitter.com/mdqPOH6MQp,/AZIZ__AMIRUL/status/1158072317509087235,0,0,0,2019-08-04 10:48:51,false,false,false,false,-1439323378
PDChina,-816525311,"# Dengue  cases in #Bangladesh  has surged to around 25,000 nationwide with 18 deaths so far this year, the Directorate General of Health Services (DGHS) said on Sunday  pic.twitter.com/s93lSRCwrF",/PDChina/status/1158090226348118017,16,80,2,2019-08-04 12:00:00,false,false,false,false,303862998
mksumon29,-1617641472,"# Dengue  cases in #Bangladesh  has surged to around 25,000 nationwide with 18 deaths so far this year, the Directorate General of #Health  Services (DGHS) said on #Sunday 

 http:// bit.ly/2Yod3m6  ",/mksumon29/status/1158091720195620864,0,0,0,2019-08-04 12:05:57,false,false,false,false,-459948032
Shanjidcom,-1286287360,"A+  Blood  needed for  Dengue  patient. 

 Dhaka .

Anyone?",/Shanjidcom/status/1158092631060041728,0,0,0,2019-08-04 12:09:34,false,false,false,false,306481042
Akaloizy1,1737932807,"# Dengue  cases in #Bangladesh  has surged to around 25,000 nationwide with 18 deaths so far this year, the Directorate General of Health Services (DGHS) said on Sunday  pic.twitter.com/OvT16281F5",/Akaloizy1/status/1158098067217891335,1,7,0,2019-08-04 12:31:10,false,false,false,false,1997930498
